央视,#genre#
I爱江湖,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
I爱娱乐,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
I爱解密,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
I爱军武,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230083/index.m3u8
I爱幼教,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
I爱谍战,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
I爱猎奇,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
I爱悬疑,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
I爱历史,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
I爱经典,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
I爱体育,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
I爱都市,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
I爱科学,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230106/index.m3u8
I爱时尚,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
I爱探索,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
I爱美食,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
I爱家庭,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
I爱青春,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230130/index.m3u8
I爱动漫,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
I爱喜剧,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/index.m3u8?fmt=ts2hls
I爱院线,http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/index.m3u8?fmt=ts2hls
Newtv超级电视剧,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226253/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225864/1.m3u8#http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
Newtv超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226133/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8#http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
Newtv超级综艺,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226127/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8#http://gslbserv.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=
NewTV惊悚FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7151256057701199617/1.m3u8?channel-id=ystenlive&Contentid=7151256057701199617&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=7151256057701199617&owchid=ystenlive&owsid=1106497909461673183&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7WcU4uUemDr%2bvU%2bvnnf3N5iO4bkU4W0ueDoorDr5ibxhAm%2f7T1v8XBQNX%2bapKXQ2%2fK9yjYdVWnw2Bihh8x%2bgGK
NewTV明星大片FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/5595720619887440144/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=5595720619887440144&owchid=ystenlive&owsid=1106497909461695855&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6YXxE0nCCxd3dck4q0SwSBlg2o%2fvyI82ry5doiaWJPH9u%2fHCOos%2ffJGJ56Qg2QVr1cCX3bbMrMBnTh%2bHCkuVIP
NewTV爱情喜剧FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/8393829412396288037/1.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=8393829412396288037&owchid=ystenlive&owsid=1106497909461701287&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4y7uVHwAxWluJXzuOABih3FGGfr%2bsJzle%2bv7q7mmo7sH%2b2t%2bWjDtNUzUdL8QTk%2bIUtEVXTAMGlgOpmFrzdrKNl
NewTV功夫FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/5897056882324761054/1.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=5897056882324761054&owchid=ystenlive&owsid=1106497909461714898&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7F7WgeLO%2bfyIWPYXQQMhNtCo5WrxR%2bhkEBJzZk8A5S%2bUclQim%2ffZXtk%2bP4F8ROcQNAlQJtGhciSrbmmnbiZQWc
NewTV金牌综艺FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/6399725674632152632/1.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=6399725674632152632&owchid=ystenlive&owsid=1106497909461719323&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4gyKcpvop%2bJI182Bs2kqZG345lJmBteJiRcq6kB86C9F3lxBSs1xa6%2bdgOwB1WRIKDdF3P8H%2bLGMiwAhepZKru
NewTV农业致富FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/6193684637634073625/1.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=6193684637634073625&owchid=ystenlive&owsid=1106497909461729529&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7wjRXywerl7HoD%2bJ8krwUOzhLEwHQymxgjBufQTPa%2bdlXx%2bGBQLAIX%2bfssQZb%2fjX3XANYjuYXkdYX5N1o%2b7hmV
NewTV精品记录FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/6298506997017621594/1.m3u8?channel-id=ystenlive&Contentid=6298506997017621594&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=6298506997017621594&owchid=ystenlive&owsid=1106497909461739335&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5Z%2fEzyUAZDVIPoiwNPLYgjJvkohoXFTsC5VYOGHUU7RlueMvRrGKmSZC%2bNKYW4Mlhq%2bt9ZsVsg39%2bFutggbU%2f7
NewTV炫舞未来FD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000000515/1.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000000515&owchid=ystenlive&owsid=1106497909461764488&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaRNwKLc81VtMnWmF2ZM43fEHzlD22rx2n%2flxPrsDq9A4qonSPaCT%2bEq8mzJT5jo5U4
NewTV动作HD,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8#http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/8103864434730665389/1.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=8103864434730665389&owchid=ystenlive&owsid=1106497909461651262&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE6gc5lrV9LORe1gi%2brvWfZqjqWg5r9sHf%2bhUiRSDpBuWg5lRQBeU9YctiSzPH6gfVkWNbz7C4olsbRCQkf1hNrZ
NewTV家庭HD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/6316377948248689070/1.m3u8?channel-id=ystenlive&Contentid=6316377948248689070&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=6316377948248689070&owchid=ystenlive&owsid=1106497909461667557&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4ZwpjUZzRJ311OOUZgk%2fdzXH6qIpYr0YPi6NvoFlPR1BKc5nFG3fYCgRA5KoFSBO69EQ0AB6jYRoTGtX%2bXoSmh
NewTV精品大剧HD,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/7882297361445410858/1.m3u8?channel-id=ystenlive&Contentid=7882297361445410858&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=4ef1f6fdd53988bdf19472c73151206f21vv&usergroup=g21077200000&version=1.0&owaccmark=7882297361445410858&owchid=ystenlive&owsid=1106497909461708013&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4G3gHhbopAXv1%2bwSMC13LXLIuhzr0myUm7odTYlfUIkKrQcNEkHc7TnPLGe1r4%2bIX7AhIXtKagjAfjVTqFHQE4
爱奇艺_动画电影,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_donghuadianying_1080p_t10/c16_lb_donghuadianying_1080p_t10.m3u8
爱奇艺_华语院线,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_huayuyuanxian_1080p_t10/c16_lb_huayuyuanxian_1080p_t10.m3u8
爱奇艺_经典重温,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_jingdianjuchang_1080p_t10/c16_lb_jingdianjuchang_1080p_t10.m3u8
爱奇艺_老年剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_laonianjuchang_1080p_t10/c15_lb_laonianjuchang_1080p_t10.m3u8
爱奇艺_仙侠玄幻,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_qingshenshenyumengmeng_1080p_t10/c15_lb_qingshenshenyumengmeng_1080p_t10.m3u8
爱奇艺_青春剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_weizhangzhe_1080p_t10/c15_lb_weizhangzhe_1080p_t10.m3u8
爱奇艺_家庭剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jiatingjuchang_1080p_t10/c15_lb_jiatingjuchang_1080p_t10.m3u8
测试_1233,#genre#
1,https://qqc1107.phpdaniu.com/japan/ZW0910/8F8YJ4lB/800kb/hls/index.m3u8
2,https://qqc1107.phpdaniu.com/japan/ZW0910/AITV4deO/index.m3u8
3,https://qqc1107.phpdaniu.com/japan/20191013/jz4knROn/500kb/hls/index.m3u8
4,https://qqc1107.phpdaniu.com/japan/wuma/031116-519_06/index.m3u8
5,https://qqc1107.phpdaniu.com/japan/20191013/S9iMljUH/500kb/hls/index.m3u8
6,https://qqc1107.phpdaniu.com/japan/20191013/TnoqbCFH/500kb/hls/index.m3u8
7,https://qqc1107.phpdaniu.com/japan/20191101/M5PFQupR/index.m3u8
8,https://qqc1107.phpdaniu.com/oumei/2019922/qqc002/1000kb/hls/index.m3u8
9,https://qqc1107.phpdaniu.com/oumei/2019922/qqc001/index.m3u8
10,https://qqc1107.phpdaniu.com/japan/20191013/P0ITeExQ/index.m3u8
11,https://qqc1107.phpdaniu.com/japan/20191013/wC5HedHl/index.m3u8
12,https://qqc1107.phpdaniu.com/japan/20191013/uh131Qgy/index.m3u8
13,https://qqc1107.phpdaniu.com/japan/20191126/bjUORdgn/index.m3u8
14,https://qqc1107.phpdaniu.com/japan/20191126/rn8P9UHn/1000kb/hls/index.m3u8
15,https://qqc1107.phpdaniu.com/japan/20191126/9bwKnncD/1000kb/hls/index.m3u8
16,https://qqc1107.phpdaniu.com/japan/20191126/jX2eCuFf/index.m3u8
17,https://qqc1107.phpdaniu.com/japan/20191126/ANBoSIkg/500kb/hls/index.m3u8
18,https://qqc1107.phpdaniu.com/japan/20191113/KhqPFhFF/index.m3u8
19,https://qqc1107.phpdaniu.com/japan/20191113/CFDRWRfR/500kb/hls/index.m3u8
20,https://qqc1107.phpdaniu.com/japan/20191113/slELf3nX/index.m3u8
21,https://qqc1107.phpdaniu.com/japan/20191113/IYu2k808/500kb/hls/index.m3u8
22,https://qqc1107.phpdaniu.com/japan/20190513/01148_720p/1500kb/hls/index.m3u8
23,https://qqc1107.phpdaniu.com/japan/20191113/Z1NaUq6j/index.m3u8
24,https://qqc1107.phpdaniu.com/japan/20191113/hWn082rm/index.m3u8
25,https://qqc1107.phpdaniu.com/japan/20191113/DNjiUPqi/index.m3u8
26,https://qqc1107.phpdaniu.com/japan/20191101/M08Vd8jh/500kb/hls/index.m3u8
27,https://qqc1107.phpdaniu.com/japan/20191113/FzpSaDPu/500kb/hls/index.m3u8
28,https://qqc1107.phpdaniu.com/japan/20191113/mB71teW3/index.m3u8
29,https://qqc1107.phpdaniu.com/japan/20191101/s4m6i5RA/index.m3u8
30,https://qqc1107.phpdaniu.com/japan/20191113/usa9pSLu/500kb/hls/index.m3u8
31,https://qqc1107.phpdaniu.com/japan/20191101/QypkFexG/index.m3u8
32,https://qqc1107.phpdaniu.com/japan/20191101/f3meHQuD/500kb/hls/index.m3u8
33,https://qqc1107.phpdaniu.com/japan/20191101/VwgHYSi8/index.m3u8
34,https://qqc1107.phpdaniu.com/japan/20191101/x7qjNL7o/index.m3u8
🌺happy,https://717616144.r.worldssl.net/717616144/tv/ttv12/chunklist_w1523462551.m3u8
🌺song1台,https://717616144.r.worldssl.net/717616144/tv/ttv11/chunklist_w1523462549.m3u8

虎牙轮播,#genre#
神乐华语-斗鱼,http://tx2play1.douyucdn.cn/live/8861179rB5OTyFVW.flv
邵氏电影,http://163iptv.cn/dl/yy.php?id=1351980654#https://cn-lnsy-cu-live-01.live-play.acgvideo.com/live-bvc/164219/live_97065163_17925468.m3u8#http://42.56.91.136/live-bvc/164219/live_97065163_17925468.m3u8
邵氏,http://tx2play1.douyucdn.cn/live/3637765rOB8anM3A.flv#http://tx2play1.douyucdn.cn/live/4246519r63tieRdJ.flv
科幻 动作,http://tx2play1.douyucdn.cn/live/36337rTBQnKl9EdB.flv
经典 科幻 动作 灾难 巨兽,http://33s.co/msT7
【女神金】科幻 动作 灾难,http://33s.co/msWv
【米娅陪看】喜剧 动作 科幻,http://tx2play1.douyucdn.cn/live/6537888rPOlo8v3Q.flv?uuid=#http://tx2play1.douyucdn.cn/live/6537888rvXhsVOCb.flv
杰森斯坦森,http://163iptv.cn/dl/yy.php?id=1351774987#http://tx2play1.douyucdn.cn/live/2436390rpOLdFky7.flv
【小宇尬舞】60帧 科幻 动作 电影,http://tx2play1.douyucdn.cn/live/323876rhkDTzeQ6b.flv
【鹿九酱影院】喜剧科幻,http://tx2play1.douyucdn.cn/live/747764rUoM1L1YaZ.flv
【Liz陪看】喜剧、科幻,http://tx2play1.douyucdn.cn/live/3649581rVDr3KrrU.flv
【林正英】僵尸 女鬼 弹幕 护体,http://tx2play1.douyucdn.cn/live/218859rMWyegOHln.flv?uuid=#http://tx2play1.douyucdn.cn/live/502825rTLKSAuZtA.flv
【花卷陪看】豆瓣高分,http://tx2play1.douyucdn.cn/live/8566329rYqPK8Y8R.flv?uuid=
电【周星驰】星爷 华语 经典 电影 神乐,http://tx2play1.douyucdn.cn/live/122402rK7MO9bXSq.flv
【神乐】华语 经典 电影 刘德华 周星驰,http://tx2play1.douyucdn.cn/live/7270927rHKUvqaiM.flv?uuid=
电影可乐 欧美 电影 科幻 经典 动作,http://tx2play1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv
电影【小鸽陪看】动作 枪战 华语 经典,http://tx2play1.douyucdn.cn/live/3928r9p0BHMDG.flv
高分美剧剧场,http://163iptv.cn/dl/yy.php?id=29249921
欧美影院,http://1009.jilu8.cn/yk.php?id=omyx#http://112.17.40.140/PLTV/88888888/224/3221226176/index.m3u8
顶级欧美,http://163iptv.cn/dl/yy.php?id=24923327
动作,http://163iptv.cn/dl/yy.php?id=29170933
kk金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
kk开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
票房大片,http://163iptv.cn/dl/yy.php?id=1351053003#http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_heibangdianying_1080p_t10/c16_lb_heibangdianying_1080p_t10.m3u8
惊悚午夜,http://tx2play1.douyucdn.cn/live/7941615rezlilygD.flv?uuid=
动画电影,http://1009.jilu8.cn/yk.php?id=qzt#http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_donghuadianying_1080p_t10/c16_lb_donghuadianying_1080p_t10.m3u8
侦探柯南,http://diyp.top/aqy.php?id=3801584#https://d1--cn-gotcha04.bilivideo.com/live-bvc/476453/live_65601664_6317141_1500.flv?cdn=cn-gotcha04&expires=1596280222&len=0&oi=2028698153&pt=web&qn=150&trid=7e8c6b867841459fb8e4bae18dd82d67&sigparams=cdn,expires,len,oi,pt,qn,trid&sign=ece0379fce5e11f7da620091e148d5ff&ptype=0&src=9&sl=2&order=4#http://163iptv.cn/dl/yy.php?id=21135126#https://m3u8.cc.netease.com/pushstation/05102be5cd8332925013259336394/playlist.m3u8?wsSecret=9d547427822c0180752fe124f37bb4fc&wsTime=5f2538e2
【迪士尼】童话的王国,https://flv.6721.liveplay.now.qq.com/live/6721_add818f0f0d19b173950051ef9b56a2f.flv?txSecret=43f97d3750b820346be6b4d846729e01&txTime=5F254C78
周星驰,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100144102/150/index.m3u8?&encrypt=1#http://live.functest.online/test/livetest?p=huya&id=11342412#http://live.functest.online/test/livetest?p=huya&id=11342412#http://suo.im/6qhku0#http://www.dszbdq.cn/play/hym3u8.php?id=11342412#http://diyp.top/TVOD/mgys.php?id=623338112#http://522.win86.top/hy.php?id=11342412#http://522.win86.top/hy.php?id=19105261#http://tx2play1.douyucdn.cn/live/122402rK7MO9bXSq.flv#https://al.hls.huya.com/huyalive/1099531728510-1099531728510-86331995155595264-2199063580476-10057-A-0-1_2000.m3u8?wsSecret=2e2f87f758a25280a342151052353bdc&wsTime=5ed5f6ce&u=0&seqid=15909942561352388&ctype=huya_tars&fs=bgct#http://bd.flv.huya.com/src/94525224-2460685313-10568562945082523648-2789274524-10057-A-0-1.m3u8
周星星,https://zb3.qhqsnedu.com/live/zhouxingxinga/playlist.m3u8#http://www.diyp.top/agent/huyazb.php?id=11342412#http://tx2play1.douyucdn.cn/live/122402rK7MO9bXSq.flv#http://520574.xyz/dl/yy.php?id=1352227227#http://520574.xyz/dl/yy.php?id=1353758166
历年贺岁档,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181836/150/index.m3u8?&encrypt=1#http://www.dszbdq.cn/play/hym3u8.php?id=11601986#http://aldirect.hls.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.m3u8?wsTime#https://txpcdn-direct.liveplay.egame.qq.com/live/3954_336052518.flv#http://www.diyp.top/agent/huyazb.php?id=11601986
欧美《新电影》500部,http://163iptv.cn/dl/yy.php?id=14503914
经典电影200部,http://163iptv.cn/dl/yy.php?id=1353352299
今晚80后脱口秀,https://txdirect.hls.huya.com/huyalive/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1_2000.m3u8?wsSecret=b8bf99af3f54125b8a91d6383ccee875&wsTime=5f268ca1&u=0&seqid=15962752911480960&ctype=tars_mobile&fs=bgct&t=103#https://m3u8.cc.netease.com/pushstation/84aafeb59374565c05eb273310277/playlist.m3u8?wsSecret=83203264d4784b6d507d522f62025deb&wsTime=5f2537c0
金庸武侠,http://dl.zhoujie218.top/dl/youku.php?id=8026519
古装探案,http://1009.jilu8.cn/yk.php?id=wxdy#http://www.dszbdq.cn/play/hym3u8.php?id=11352917
各国赌片,https://sslproxy.yy.com:4443/livesystem/15013_xv_28751126_28751126_0_0_0-15013_xa_28751126_28751126_0_0_0.m3u8?org=yyweb&uuid=6fef0e206b604dafafad3958c15e6cf9&t=1596277337&tk=987b81024a0281e46955bb5b3515180b
经典电影,http://hdl0901.plures.net/onlive/8925117a91e94602a45b326fc15025a5.flv?wsSecret=6bb4370dc2ef8559b28961c4587f3b51&wsTime=5f2925c1
成龙,http://1009.jilu8.cn/yk.php?id=cl#http://diyp.top/TVOD/mgys.php?id=639528181#http://www.dszbdq.cn/play/hym3u8.php?id=11342386#http://tx2play1.douyucdn.cn/live/6763930rcHxCVMyb_4000.flv?uuid=#http://bd.flv.huya.com/src/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1.m3u8#https://al.hls.huya.com/src/94525224-2460685722-10568564701724147712-2789253838-10057-A-0-1-imgplus_2000.m3u8?wsSecret=2ee27e085347b07eb6a4c114726b6d13&wsTime=5ee4dc13&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*
梁家辉,http://1009.jilu8.cn/yk.php?id=ljh
刘青云,http://1009.jilu8.cn/yk.php?id=lqy
黎明,http://1009.jilu8.cn/yk.php?id=lm#http://dl.zhoujie218.top/dl/youku.php?id=8028239
郭富城,http://1009.jilu8.cn/yk.php?id=gfc#http://dl.zhoujie218.top/dl/youku.php?id=8027876
李连杰,http://1009.jilu8.cn/yk.php?id=llj#http://aldirect.hls.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1-imgplus.m3u8?wsTime#http://bd.flv.huya.com/src/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1-imgplus.m3u8#http://tx2play1.douyucdn.cn/live/122402rK7MO9bXSq.flv?uuid=#http://tx2play1.douyucdn.cn/live/3619464rTtZ61CEc.flv?uuid=#http://al.rtmp.huya.com/huyalive/94525224-2460686093-10568566295157014528-2789253848-10057-A-0-1.m3u8
【欢乐喜剧】一路爆笑出击,https://flv.6721.liveplay.now.qq.com/live/6721_d6444ffbe53109998cf994997ba53539.flv?txSecret=4503bb0e55b18723d1a2796ab9e32fa2&txTime=5F254D79
刘德华,http://1009.jilu8.cn/yk.php?id=ldh#http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354855/150/index.m3u8?&encrypt=1#http://aldirect.hls.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8?wsTime#http://dl.zhoujie218.top/dl/youku.php?id=8018618#http://diyp.top/TVOD/mgys.php?id=659315648#http://www.dszbdq.cn/play/hym3u8.php?id=11342424#http://bd.flv.huya.com/src/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1.m3u8#http://aldirect.hls.huya.com/backsrc/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1.flv
古天乐影院,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000744/150/index.m3u8?&encrypt=1#http://diyp.top/TVOD/mgys.php?id=627198610
科幻,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100172731/150/index.m3u8?&encrypt=1#https://txpcdn-direct.liveplay.egame.qq.com/live/3954_726933692.flv
警匪电影,http://1009.jilu8.cn/yk.php?id=jfdy
粤语电影,http://1009.jilu8.cn/yk.php?id=yueyu
奥斯卡经典,http://1009.jilu8.cn/yk.php?id=ask#http://dl.zhoujie218.top/dl/youku.php?id=8018655
粤语片,http://aldirect.hls.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8?wsTime#http://dl.zhoujie218.top/dl/youku.php?id=8019006
香港经典,http://tx2play1.douyucdn.cn/live/85894rmovieChow_2000p.m3u8?uuid=#http://dl.zhoujie218.top/dl/youku.php?id=8019324
张学友,http://1009.jilu8.cn/yk.php?id=zxy#http://dl.zhoujie218.top/dl/youku.php?id=8027929
郑中基,http://1009.jilu8.cn/yk.php?id=zzj
张家辉,http://1009.jilu8.cn/yk.php?id=zjh
黄渤,http://1009.jilu8.cn/yk.php?id=hb
经典校园,http://dl.zhoujie218.top/dl/youku.php?id=8018659
周润发,http://1009.jilu8.cn/yk.php?id=zrf#http://dl.zhoujie218.top/dl/youku.php?id=8019007#http://aldirect.hls.huya.com/src/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1.m3u8?wsTime
吐槽大会 第二季,https://6721.liveplay.now.qq.com/live/6721_efc8f1e00ee9fb723cf9966f67fb46a0.m3u8?txSecret=9d8038ac69934dce4b7646314031c388&txTime=5F254BDD
吊丝男士,http://diyp.top/huya.php?id=11342420
相声小品,德云社,http://diyp.top/aqy.php?id=3802286#rtsp://183.58.12.204/PLTV/88888905/224/3221227135/10000100000000060000000000937845_0.smil?icpid=88888888
